user_id,product_id,ratings
15,120147,3
15,120518,1
15,120905,3
15,121451,1
15,121455,1
15,123107,1
15,124153,4
15,124296,1
15,127840,2
15,128023,1
15,128059,5
15,128104,3
15,128464,1
15,129353,1
15,129462,1
15,130515,1
15,131376,5
15,132189,5
15,133257,1
15,134018,1
15,134245,2
15,134626,1
15,135513,4
15,135984,4
15,136283,2
15,136404,1
16,911,1
16,1298,1
16,1815,3
16,2190,4
16,8474,4
16,8882,4
16,9033,4
16,9336,5
16,18963,3
16,27278,4
16,29679,1
16,35599,4
16,35718,1
16,36126,3
16,38007,1
16,38694,3
16,40899,4
16,43911,3
16,45606,4
16,50884,4
16,52149,4
16,52543,3
16,60465,1
16,60886,4
16,63180,1
16,63905,1
16,71253,1
16,79249,1
16,79275,3
16,80900,3
16,83569,3
16,83977,1
16,85639,3
16,89236,4
16,91686,4
16,92578,2
16,94743,3
16,95475,4
16,98220,1
16,102614,4
16,105572,1
16,108643,1
16,108811,1
16,109856,4
16,112576,1
16,115975,4
16,116754,1
16,124014,3
16,124674,4
16,125394,4
16,131075,3
16,134954,4
16,135705,4
16,136383,4
17,1136,3
17,1148,5
17,1196,4
17,2777,5
17,3662,5
17,3732,5
17,4605,4
17,6099,5
17,9853,5
17,14597,5
17,15580,5
17,18118,3
17,19090,2
17,22175,5
17,22550,5
17,22746,5
17,23157,4
17,24254,5
17,25607,5
17,28399,4
17,29185,5
17,30780,4
17,31689,5
17,32118,2
17,32500,2
17,33205,4
17,33523,4
17,34380,4
17,35793,5
17,36582,5
17,38274,5
17,40816,5
17,40990,2
17,42258,5
17,43082,3
17,44988,5
17,46588,4
17,46790,4
17,48414,5
17,50272,5
17,51939,2
17,54776,5
17,56320,2
17,56834,5
17,57137,5
17,57841,5
17,57917,3
17,58246,4
17,62730,4
17,63537,2
17,63656,5
17,64045,2
17,68553,1
17,68914,4
17,70273,5
17,70553,2
17,71906,3
17,74190,5
17,74640,4
17,77176,5
17,77570,4
17,78127,4
17,78440,5
17,79536,4
17,80231,5
17,81777,5
17,87417,5
17,90402,4
17,93301,5
17,93332,5
17,93859,5
17,97198,5
17,97320,3
17,98056,5
17,98282,5
17,99419,5
17,100436,3
17,105859,3
17,109304,3
17,112783,3
17,116053,4
17,117360,5
17,118601,4
17,120147,5
17,120268,2
17,120292,1
17,120690,5
17,121678,5
17,122864,5
17,123945,5
17,124832,5
17,125646,5
17,125674,5
17,126757,5
17,128803,5
17,129203,5
17,130582,5
17,131262,3
17,131587,5
17,132160,5
17,132277,5
17,134661,3
17,135532,5
18,337,5
18,1395,5
18,5943,5
18,8112,5
18,10160,5
18,12392,5
18,14220,5
18,15503,5
18,19299,5
18,21157,5
18,23945,5
18,26302,5
18,31534,5
18,32801,5
18,33800,5
18,38192,5
18,42906,5
18,46271,5
18,48259,5
18,49135,5
18,49288,5
18,49795,1
18,49966,5
18,53313,5
18,54181,5
18,55418,5
18,57212,5
18,65148,5
18,70186,5
18,70379,5
18,74883,5
18,75192,5
18,80578,5
18,89139,5
18,90422,5
18,92880,5
18,94604,5
18,96514,5
18,99178,5
18,103517,5
18,107388,5
18,112004,5
18,113146,1
18,114646,5
18,115422,5
18,115873,5
18,117924,5
18,118414,5
18,119524,5
18,122143,5
18,122212,5
18,123394,5
18,124132,5
18,125173,5
18,125638,5
18,126083,5
18,126563,5
18,128446,5
18,128621,5
18,129087,5
18,130389,5
18,134497,5
18,134809,5
18,134870,5
19,134,4
19,145,3
19,271,4
19,2150,3
19,2448,3
19,2769,2
19,2880,3
19,3058,3
19,3491,3
19,3508,3
19,4183,4
19,4199,5
19,4257,2
19,6302,3
19,6565,4
19,6610,2
19,6870,4
19,7171,3
19,7505,2
19,7633,5
19,8063,3
19,9386,3
19,9488,4
19,10591,4
19,10893,2
19,11082,4
19,11622,2
19,11737,5
19,12081,4
19,12428,2
19,13375,3
19,14264,4
19,14537,2
19,14956,2
19,17029,4
19,17259,3
19,17365,4
19,17511,3
19,17717,4
19,17877,4
19,18343,3
19,18621,2
19,18771,3
19,19006,4
19,19191,2
19,19299,2
19,19405,2
19,19777,2
19,20759,4
19,21157,2
19,22234,3
19,22763,2
19,24018,4
19,25214,4
19,25611,2
19,25791,4
19,26715,2
19,27171,3
19,27670,4
19,27709,3
19,27989,3
19,28381,3
19,28663,2
19,29614,3
19,29984,2
19,31094,2
19,31410,3
19,32744,3
19,34071,2
19,34603,4
19,34676,3
19,34919,2
19,34941,4
19,35211,4
19,35378,3
19,35941,4
19,36561,3
19,36657,2
19,37452,2
19,37618,4
19,37829,2
19,38163,5
19,38241,2
19,38282,4
19,38731,3
19,38855,2
19,39000,4
19,39527,3
19,39883,3
19,40150,2
19,40336,3
19,40712,2
19,41286,2
19,41345,3
19,41347,2
19,41442,5
19,41577,4
19,42347,2
19,42388,2
19,42402,3
19,42723,2
19,42909,2
19,43313,2
19,43419,2
19,43658,2
19,43827,2
19,44164,4
19,44496,3
19,44640,3
19,44998,3
19,45026,2
19,45299,3
19,45379,3
19,45839,3
19,45868,3
19,45926,2
19,46580,3
19,46983,3
19,47145,3
19,47474,2
19,48018,2
19,48674,4
19,48731,3
19,49069,3
19,50129,3
19,50889,3
19,51001,3
19,51165,2
19,51340,2
19,52022,3
19,52151,2
19,52644,3
19,52866,3
19,53478,3
19,53560,2
19,54245,3
19,54397,3
19,54908,3
19,54911,2
19,54965,3
19,55418,3
19,55448,3
19,55751,2
19,56320,3
19,56680,5
19,57760,4
19,58748,4
19,59016,5
19,59242,4
19,59250,3
19,60465,3
19,60555,2
19,60894,3
19,61254,3
19,61278,5
19,61457,4
19,62015,3
19,62094,3
19,62123,3
19,62510,2
19,62711,3
19,62885,3
19,62900,3
19,63075,2
19,63101,3
19,63264,5
19,63542,3
19,63912,2
19,64087,3
19,64097,3
19,64248,3
19,65089,3
19,65476,3
19,65702,5
19,66054,5
19,67509,3
19,67969,4
19,68444,4
19,68651,2
19,68685,3
19,69526,2
19,70234,2
19,70376,3
19,70720,2
19,71013,4
19,71180,2
19,71403,3
19,71446,2
19,71593,3
19,71673,2
19,72309,2
19,72319,5
19,72345,3
19,72611,2
19,72882,4
19,72932,3
19,73282,3
19,73449,5
19,73671,3
19,74093,3
19,74197,3
19,74264,4
19,74416,4
19,74627,2
19,74883,2
19,75204,2
19,75521,4
19,75623,4
19,75632,3
19,76042,4
19,76777,4
19,77272,3
19,77516,2
19,77610,2
19,78345,2
19,79249,3
19,79328,2
19,79427,3
19,79845,4
19,80236,2
19,80363,2
19,80539,3
19,81257,4
19,81582,3
19,81865,3
19,82049,3
19,82156,5
19,82334,2
19,82543,3
19,83070,3
19,83430,2
19,83457,4
19,83579,2
19,83596,3
19,83640,2
19,83669,3
19,83957,2
19,84157,2
19,84277,4
19,84416,2
19,84441,2
19,85087,3
19,85174,2
19,86615,4
19,86766,3
19,87008,5
19,87726,2
19,88064,5
19,88635,3
19,89016,3
19,89139,3
19,89140,3
19,89262,2
19,89579,4
19,89594,4
19,89894,2
19,90026,4
19,90409,4
19,90472,2
19,91266,2
19,92475,4
19,92881,3
19,94101,3
19,94127,2
19,94535,3
19,94955,2
19,95060,2
19,95245,2
19,95361,3
19,95524,2
19,96154,4
19,96195,2
19,96447,4
19,96788,3
19,97636,4
19,98744,2
19,98746,4
19,98970,3
19,99178,2
19,99234,2
19,99279,4
19,99419,4
19,99620,3
19,99764,3
19,99890,3
19,100106,2
19,100290,2
19,100786,4
19,101440,2
19,101581,2
19,101734,4
19,102098,2
19,102247,3
19,102411,2
19,102759,5
19,103368,3
19,103484,2
19,103545,2
19,103605,5
19,104163,3
19,104243,3
19,104759,2
19,105266,4
19,105385,3
19,105421,2
19,105433,2
19,105462,4
19,105784,4
19,106079,4
19,107034,2
19,107458,2
19,108021,4
19,108643,2
19,108728,3
19,108863,4
19,109249,2
19,109322,4
19,109850,4
19,109901,2
19,110858,2
19,111098,2
19,111724,4
19,111788,2
19,112042,5
19,112274,2
19,112465,4
19,112714,2
19,112744,2
19,112879,2
19,112881,4
19,113052,4
19,113269,3
19,113272,3
19,113434,2
19,114449,4
19,114627,2
19,114732,2
19,114778,3
19,114810,2
19,114895,5
19,115371,4
19,115422,3
19,115528,3
19,116506,3
19,116580,4
19,117343,3
19,118099,3
19,118129,2
19,118749,2
19,119106,2
19,119906,4
19,121016,3
19,121664,5
19,124135,4
19,124140,2
19,124410,5
19,124533,3
19,125414,4
19,125586,4
19,127375,3
19,127386,1
19,127445,4
19,127814,2
19,128016,2
19,128061,3
19,128236,3
19,128487,3
19,128497,2
19,128888,4
19,128978,4
19,129003,3
19,129319,2
19,129389,3
19,129756,4
19,129848,2
19,130031,2
19,131012,2
19,131376,3
19,131517,3
19,131871,4
19,132175,2
19,132189,4
19,132515,4
19,132591,2
19,132680,3
19,132850,3
19,132953,4
19,132975,2
19,133007,5
19,133521,4
19,133826,4
19,134322,3
19,134604,4
19,136226,3
20,182,1
20,271,1
20,289,5
20,306,5
20,377,1
20,560,1
20,877,1
20,910,1
20,1154,5
20,1254,5
20,1815,1
20,1955,1
20,1968,1
20,2127,5
20,2645,5
20,2671,5
20,2680,5
20,2726,1
20,2745,5
20,2778,5
20,2882,1
20,2982,5
20,3042,1
20,3310,5
20,3330,1
20,3453,5
20,3626,5
20,3640,1
20,3658,5
20,3688,5
20,3710,1
20,3781,5
20,3824,5
20,3913,5
20,4146,5
20,4282,1
20,4428,5
20,4524,5
20,4583,1
20,4772,1
20,4892,1
20,4975,3
20,5024,5
20,5125,1
20,5248,1
20,5353,1
20,5666,1
20,5778,5
20,5861,5
20,5959,5
20,5983,1
20,6074,5
20,6415,1
20,6420,1
20,6446,1
20,6453,1
20,6463,5
20,6547,1
20,6864,5
20,6983,1
20,7001,1
20,7381,1
20,7447,1
20,7594,1
20,7684,5
20,7758,1
20,7843,1
20,7943,5
20,7956,5
20,8315,1
20,8406,1
20,8598,5
20,8805,5
20,8825,1
20,8926,1
20,9144,1
20,9278,5
20,9280,5
20,9344,1
20,9781,5
20,10038,1
20,10116,1
20,10343,1
20,10661,1
20,10707,1
20,10767,1
20,10917,1
20,10955,1
20,11273,5
20,11370,5
20,11402,1
20,11507,5
20,11527,1
20,11534,5
20,11550,5
20,11590,1
20,11645,5
20,11876,1
20,11966,5
20,12196,1
20,12284,1
20,12291,5
20,12307,1
20,12393,5
20,12411,1
20,12558,5
20,12605,1
20,12623,5
20,12677,1
20,12679,1
20,12709,1
20,12855,1
20,12960,1
20,13007,1
20,13021,5
20,13151,1
20,13423,5
20,13461,1
20,13686,1
20,13695,5
20,13761,1
20,13859,1
20,13902,5
20,13940,1
20,13948,1
20,13996,5
20,14039,1
20,14094,5
20,14220,5
20,14284,1
20,14314,1
20,14382,5
20,14489,1
20,14646,1
20,14713,5
20,14762,5
20,14863,1
20,15004,1
20,15430,1
20,15635,1
20,15661,1
20,15705,1
20,15826,1
20,15953,1
20,16098,1
20,16179,1
20,16508,1
20,16548,1
20,16569,1
20,16602,1
20,16940,5
20,17030,1
20,17032,1
20,17207,1
20,17643,5
20,17666,1
20,17763,1
20,17800,1
20,17925,5
20,17965,1
20,18085,1
20,18108,1
20,18161,1
20,18168,5
20,18249,1
20,18329,5
20,18408,5
20,18486,5
20,18493,5
20,18663,5
20,18703,5
20,18772,1
20,18802,1
20,18834,1
20,18838,5
20,19122,1
20,19290,5
20,19299,1
20,19444,5
20,19775,5
20,19791,1
20,19794,5
20,19971,1
20,19989,5
20,20042,5
20,20081,1
20,20377,1
20,20387,1
20,20523,1
20,20573,1
20,20664,1
20,20758,1
20,20848,1
20,20929,5
20,21056,1
20,21092,5
20,21157,1
20,21276,5
20,21327,5
20,21449,1
20,21459,1
20,21574,5
20,21588,5
20,21667,1
20,21857,1
20,21955,1
20,22001,1
20,22011,1
20,22152,1
20,22363,1
20,22499,5
20,22593,1
20,22627,1
20,22759,1
20,22763,1
20,22811,5
20,22838,5
20,22876,5
20,22940,1
20,22962,5
20,23067,5
20,23070,1
20,23119,5
20,23142,5
20,23216,1
20,23396,1
20,23539,5
20,23676,5
20,23926,5
20,23998,1
20,24058,1
20,24198,1
20,24638,1
20,24851,1
20,24951,1
20,24960,1
20,25182,1
20,25226,1
20,25514,1
20,25574,1
20,25592,1
20,25766,5
20,26302,1
20,26313,1
20,26457,1
20,26528,5
20,26535,1
20,26746,1
20,26776,5
20,27152,5
20,27163,1
20,27205,1
20,27249,5
20,27415,1
20,27509,1
20,27568,1
20,27718,5
20,27937,1
20,28140,1
20,28250,5
20,28320,1
20,28363,1
20,28376,1
20,28604,5
20,28771,1
20,28941,1
20,29046,1
20,29100,1
20,29199,1
20,29295,5
20,29324,1
20,29331,1
20,29533,1
20,29542,5
20,29617,1
20,29851,1
20,29949,1
20,30002,1
20,30062,1
20,30096,5
20,30167,1
20,30279,5
20,30302,5
20,30475,5
20,30497,1
20,30588,5
20,30593,1
20,30705,5
20,31033,5
20,31092,1
20,31137,1
20,31324,5
20,31436,1
20,31517,1
20,31545,5
20,31602,1
20,31684,1
20,31717,5
20,31757,1
20,31802,1
20,32085,5
20,32131,1
20,32215,5
20,32223,1
20,32272,1
20,32477,5
20,32556,1
20,32559,1
20,32603,1
20,32709,1
20,33049,1
20,33268,1
20,33355,5
20,33388,1
20,33397,5
20,33584,1
20,33772,5
20,33789,1
20,33824,5
20,33919,5
20,33947,5
20,34172,1
20,34180,1
20,34207,5
20,34308,1
20,34412,1
20,34563,1
20,34660,1
20,34719,1
20,34764,1
20,34813,1
20,35086,5
20,35222,1
20,35393,1
20,35488,1
20,35522,1
20,35536,1
20,35539,1
20,35542,1
20,35567,5
20,35586,1
20,35726,1
20,35816,1
20,36240,1
20,36274,1
20,36357,1
20,36370,1
20,36400,5
20,36412,5
20,36483,1
20,36485,1
20,36593,5
20,36662,5
20,36826,5
20,36935,5
20,37069,1
20,37149,1
20,37219,1
20,37310,5
20,37342,5
20,37478,1
20,37564,1
20,37612,1
20,37757,1
20,37957,1
20,38099,1
20,38174,1
20,38192,1
20,38282,1
20,38300,1
20,38454,5
20,38673,1
20,38677,1
20,38813,5
20,38817,5
20,38868,1
20,39243,1
20,39298,1
20,39304,1
20,39524,1
20,39542,1
20,39638,1
20,39674,1
20,39726,1
20,39736,1
20,39847,5
20,39996,5
20,40001,1
20,40182,1
20,40277,1
20,40746,5
20,40779,1
20,40853,1
20,40939,5
20,40980,5
20,41020,5
20,41163,1
20,41203,1
20,41347,1
20,41617,5
20,41619,1
20,42045,1
20,42278,1
20,42291,5
20,42667,1
20,42669,1
20,43230,1
20,43383,5
20,43387,5
20,43525,1
20,43536,1
20,43687,1
20,43782,5
20,43858,1
20,43940,5
20,43941,1
20,43987,1
20,44233,5
20,44413,5
20,44496,5
20,44606,1
20,44741,1
20,44843,1
20,45312,5
20,45376,4
20,45391,1
20,45522,1
20,45588,1
20,45630,5
20,45671,1
20,45839,1
20,45954,1
20,46026,1
20,46298,1
20,46432,5
20,46473,5
20,46820,5
20,46821,1
20,46840,1
20,46852,1
20,46937,1
20,46982,1
20,47154,1
20,47239,1
20,47245,5
20,47338,5
20,47379,1
20,47473,1
20,47592,5
20,47824,1
20,47853,1
20,47868,5
20,47975,1
20,48008,1
20,48018,1
20,48111,1
20,48112,1
20,48223,5
20,48278,1
20,48300,1
20,48369,5
20,48581,5
20,48731,1
20,48760,1
20,48872,5
20,48947,1
20,49089,1
20,49135,1
20,49294,5
20,49301,1
20,49312,1
20,49459,5
20,49479,1
20,49784,5
20,49790,1
20,49796,1
20,49822,1
20,49966,1
20,49977,1
20,49997,1
20,50074,5
20,50221,5
20,50328,5
20,50506,5
20,50507,1
20,50532,5
20,50666,5
20,50752,5
20,50884,5
20,51340,1
20,51388,1
20,51451,1
20,51644,5
20,51694,5
20,51695,1
20,51780,1
20,51885,5
20,52111,1
20,52151,1
20,52205,1
20,52327,1
20,52448,1
20,52646,5
20,52713,5
20,52763,1
20,52789,1
20,52929,5
20,52993,5
20,52995,5
20,53067,5
20,53092,1
20,53183,5
20,53345,1
20,53350,1
20,53409,1
20,53423,5
20,53560,1
20,53680,1
20,53689,5
20,53880,1
20,53924,5
20,54152,5
20,54197,1
20,54204,5
20,54702,5
20,54732,5
20,54959,5
20,55045,5
20,55153,5
20,55177,1
20,55275,1
20,55385,1
20,55419,1
20,55443,1
20,55535,1
20,55538,1
20,55548,5
20,55622,1
20,55789,1
20,55805,5
20,55808,5
20,55840,5
20,56027,1
20,56252,1
20,56424,5
20,56451,1
20,56656,5
20,56750,1
20,56806,5
20,56831,5
20,56935,5
20,56973,1
20,57197,1
20,57381,1
20,57462,1
20,57492,5
20,57716,1
20,57769,1
20,57813,5
20,58011,5
20,58264,5
20,58449,5
20,58477,5
20,58502,1
20,58519,1
20,58572,1
20,58609,5
20,58663,1
20,58690,5
20,58701,5
20,58777,5
20,58896,1
20,59008,5
20,59064,1
20,59068,1
20,59081,5
20,59147,1
20,59218,5
20,59256,5
20,59293,1
20,59363,1
20,59441,1
20,59515,1
20,59577,1
20,59996,1
20,60017,5
20,60064,1
20,60134,1
20,60377,1
20,60384,5
20,60476,1
20,60631,1
20,60721,1
20,60888,1
20,60917,1
20,60943,5
20,61027,1
20,61158,1
20,61198,5
20,61231,1
20,61239,5
20,61493,1
20,61530,5
20,61564,1
20,61579,1
20,61603,5
20,61658,1
20,61824,1
20,61921,1
20,61927,5
20,61995,1
20,62106,1
20,62157,1
20,62250,5
20,62364,1
20,62380,1
20,62416,1
20,62458,5
20,62618,1
20,62639,5
20,62695,5
20,62831,1
20,62954,5
20,63088,1
20,63171,5
20,63301,1
20,63323,5
20,63440,1
20,63514,1
20,63603,1
20,63701,1
20,63746,1
20,63879,5
20,63885,1
20,63898,1
20,64200,1
20,64441,5
20,64671,5
20,64716,5
20,64812,1
20,65031,1
20,65150,5
20,65164,5
20,65934,5
20,66150,1
20,66171,1
20,66331,5
20,66350,1
20,66447,1
20,66520,1
20,66621,1
20,66790,5
20,66876,1
20,67018,5
20,67041,5
20,67113,5
20,67289,5
20,67337,5
20,67387,1
20,67695,1
20,67887,1
20,68256,1
20,68313,1
20,68326,1
20,68420,5
20,68436,5
20,68476,1
20,68497,1
20,68528,5
20,68572,1
20,68641,5
20,69035,1
20,69218,1
20,69273,5
20,69311,5
20,69319,1
20,69357,1
20,69441,5
20,69505,5
20,69512,1
20,69580,1
20,69619,1
20,69670,1
20,69715,1
20,69865,5
20,69913,1
20,70056,1
20,70111,1
20,70128,5
20,70280,5
20,70343,5
20,70347,5
20,70431,1
20,70500,1
20,70608,5
20,70753,5
20,71409,1
20,71418,1
20,71700,1
20,71710,5
20,71734,5
20,71795,1
20,71994,1
20,72017,1
20,72019,1
20,72089,1
20,72111,1
20,72295,5
20,72302,5
20,72309,1
20,72319,1
20,72559,1
20,72611,1
20,72683,1
20,72685,1
20,72750,1
20,72773,1
20,72820,1
20,72823,1
20,72837,5
20,72847,1
20,72937,1
20,73092,1
20,73195,1
20,73215,1
20,73252,5
20,73277,1
20,73418,5
20,73470,1
20,73533,1
20,73543,1
20,73639,1
20,73667,5
20,73892,5
20,74085,5
20,74134,5
20,74137,1
20,74232,5
20,74260,1
20,74342,1
20,74401,1
20,74433,1
20,74458,1
20,74460,1
20,74541,1
20,74640,1
20,74664,1
20,74674,1
20,74729,5
20,74744,5
20,74932,5
20,75096,1
20,75165,1
20,75221,1
20,75303,5
20,75429,5
20,75536,1
20,75685,1
20,75689,1
20,75816,1
20,76013,5
20,76101,5
20,76154,1
20,76182,5
20,76250,1
20,76357,1
20,76670,5
20,76745,5
20,76822,1
20,76857,1
20,77010,5
20,77075,1
20,77228,1
20,77237,1
20,77330,1
20,77352,1
20,77444,1
20,77461,5
20,77516,1
20,77525,1
20,77672,1
20,77689,5
20,77745,1
20,77860,1
20,77993,5
20,78039,1
20,78069,5
20,78136,5
20,78147,1
20,78269,5
20,78527,1
20,78550,1
20,78617,5
20,78815,5
20,79224,1
20,79249,1
20,79287,1
20,79435,1
20,79509,1
20,79550,1
20,79567,1
20,79617,5
20,79622,1
20,79660,5
20,79680,1
20,79691,1
20,79744,1
20,80301,5
20,80462,1
20,80610,1
20,80649,5
20,80673,1
20,80854,1
20,80891,5
20,81008,1
20,81026,5
20,81086,1
20,81259,1
20,81298,1
20,81371,1
20,81380,5
20,81521,1
20,81524,1
20,81528,1
20,81684,5
20,81723,5
20,81849,1
20,82059,1
20,82200,5
20,82275,5
20,82348,1
20,82408,5
20,82416,1
20,82550,5
20,82593,1
20,82610,1
20,82815,5
20,83064,1
20,83338,5
20,83382,1
20,83527,5
20,83697,5
20,83770,1
20,84277,1
20,84599,5
20,84727,5
20,84780,1
20,84820,1
20,84858,1
20,85168,1
20,85285,1
20,85601,1
20,85668,1
20,85684,5
20,85818,5
20,85853,1
20,86022,1
20,86070,1
20,86073,1
20,86116,5
20,86222,5
20,86318,1
20,86448,5
20,86538,1
20,86718,5
20,86819,5
20,86844,1
20,86910,1
20,86932,1
20,87107,1
20,87487,1
20,87773,1
20,87829,1
20,88023,5
20,88342,5
20,88443,1
20,88468,1
20,88575,1
20,88702,5
20,88752,5
20,88774,1
20,88783,5
20,88799,1
20,88873,1
20,89056,1
20,89262,1
20,89576,1
20,89604,5
20,89654,1
20,89700,1
20,89789,1
20,89794,5
20,89963,1
20,89968,1
20,90466,5
20,90495,1
20,90558,1
20,90676,1
20,91026,1
20,91159,1
20,91266,1
20,91274,1
20,91299,1
20,91567,1
20,91600,1
20,91657,5
20,91850,1
20,91948,1
20,92001,1
20,92043,5
20,92066,5
20,92304,1
20,92342,1
20,92439,1
20,92643,1
20,92673,1
20,92697,5
20,92762,1
20,92875,5
20,92889,1
20,93126,1
20,93128,5
20,93143,1
20,93432,1
20,93521,5
20,93818,1
20,93841,1
20,93937,1
20,93996,5
20,94031,5
20,94063,1
20,94071,1
20,94223,1
20,94247,1
20,94264,1
20,94308,1
20,94468,1
20,94535,1
20,94617,1
20,94654,1
20,94915,1
20,94977,5
20,95064,5
20,95165,5
20,95262,5
20,95266,1
20,95379,5
20,95459,1
20,95525,5
20,95682,5
20,95927,1
20,95978,1
20,96152,1
20,96181,1
20,96426,1
20,96446,5
20,96468,5
20,96736,5
20,96749,1
20,96829,5
20,96890,1
20,97066,5
20,97080,1
20,97145,1
20,97148,1
20,97216,1
20,97313,5
20,97464,1
20,97489,5
20,97652,1
20,97669,1
20,97754,1
20,97883,5
20,97885,5
20,97916,1
20,97929,1
20,97951,1
20,97980,1
20,98069,5
20,98078,5
20,98141,5
20,98221,1
20,98275,1
20,98346,5
20,98413,1
20,98421,5
20,98494,5
20,98507,1
20,98518,5
20,98655,5
20,98894,1
20,98991,1
20,99130,1
20,99285,1
20,99355,1
20,99364,1
20,99410,1
20,99432,1
20,100029,5
20,100062,1
20,100069,5
20,100272,1
20,100281,5
20,100609,1
20,100737,1
20,100746,1
20,100815,1
20,101065,1
20,101107,1
20,101208,1
20,101215,5
20,101306,5
20,101382,1
20,101440,1
20,101613,1
20,101673,5
20,101703,1
20,101848,1
20,101948,1
20,101979,1
20,101987,1
20,102043,5
20,102160,1
20,102695,5
20,102784,5
20,102811,1
20,102938,1
20,103443,1
20,103548,5
20,103761,5
20,103835,5
20,103895,5
20,103908,1
20,103958,1
20,104185,5
20,104257,1
20,104463,5
20,104513,5
20,104638,1
20,104707,1
20,104858,1
20,105083,1
20,105202,1
20,105321,5
20,105355,5
20,105421,1
20,105422,1
20,105433,1
20,105498,1
20,105545,1
20,105570,5
20,105633,1
20,105636,1
20,105645,5
20,105655,1
20,105694,1
20,105735,1
20,105784,1
20,105792,5
20,105830,1
20,105832,1
20,105927,5
20,106019,1
20,106217,1
20,106346,1
20,106528,1
20,106642,5
20,106777,5
20,106977,1
20,107034,1
20,107114,5
20,107160,1
20,107175,5
20,107217,5
20,107402,1
20,107525,1
20,107644,1
20,107769,1
20,107814,5
20,107845,1
20,107878,1
20,107890,5
20,108278,1
20,108282,1
20,108550,1
20,108579,1
20,108585,5
20,108647,1
20,108722,1
20,108747,5
20,108840,1
20,108866,5
20,108885,1
20,108915,5
20,108966,5
20,109228,5
20,109441,1
20,109492,5
20,109575,1
20,109668,1
20,109759,1
20,109847,1
20,109967,5
20,110262,1
20,110296,1
20,110309,5
20,110474,5
20,110510,1
20,110644,1
20,110780,5
20,110970,5
20,111142,1
20,111231,1
20,111263,1
20,111275,5
20,111322,1
20,111354,5
20,111611,5
20,111642,1
20,111724,1
20,111741,1
20,111788,1
20,111853,5
20,112038,5
20,112366,1
20,112589,5
20,112840,5
20,113042,5
20,113124,1
20,113156,1
20,113307,1
20,113322,5
20,113378,1
20,113476,1
20,113507,1
20,113630,1
20,113656,5
20,113748,1
20,113874,1
20,113905,5
20,113954,1
20,114164,1
20,114199,5
20,114241,1
20,114269,1
20,114295,1
20,114362,1
20,114432,1
20,114627,1
20,114805,5
20,114810,1
20,114859,5
20,114868,1
20,114925,1
20,114967,1
20,115126,5
20,115727,5
20,115794,1
20,115800,1
20,115824,5
20,115960,5
20,115962,5
20,116036,1
20,116129,5
20,116186,1
20,116366,1
20,116568,5
20,116645,1
20,116675,1
20,116883,5
20,116928,5
20,117005,1
20,117055,5
20,117168,5
20,117210,5
20,117442,1
20,117670,1
20,117854,1
20,117952,1
20,117969,1
20,118000,1
20,118071,1
20,118095,5
20,118140,1
20,118263,1
20,118278,1
20,118447,1
20,118493,1
20,118520,5
20,118648,1
20,118672,5
20,118680,1
20,118950,1
20,118954,1
20,119034,1
20,119412,5
20,119490,5
20,119501,1
20,119560,5
20,119565,1
20,119725,1
20,119804,1
20,119874,5
20,120163,1
20,120285,1
20,120453,5
20,120511,1
20,121107,1
20,121275,1
20,121431,1
20,121754,5
20,122042,1
20,122065,5
20,122093,1
20,122199,1
20,122341,1
20,122395,1
20,122493,1
20,122497,1
20,122611,1
20,122671,1
20,122763,1
20,123055,5
20,123076,1
20,123094,5
20,123135,5
20,123176,5
20,123506,5
20,123674,5
20,123754,5
20,123820,5
20,123903,1
20,124093,5
20,124129,1
20,124253,1
20,124280,1
20,124672,1
20,124762,1
20,124875,5
20,124967,1
20,124974,5
20,125100,1
20,125176,1
20,125516,1
20,125628,1
20,125642,1
20,125678,1
20,125682,1
20,125986,5
20,126115,1
20,126538,5
20,126546,1
20,126558,5
20,126631,1
20,126790,1
20,126853,1
20,126885,1
20,126925,1
20,126938,1
20,127131,5
20,127152,5
20,127215,1
20,127343,1
20,127799,1
20,127820,1
20,127854,1
20,127908,1
20,127924,5
20,128016,1
20,128074,5
20,128190,1
20,128530,5
20,128621,5
20,128675,5
20,128757,1
20,128807,5
20,128921,1
20,129057,1
20,129093,1
20,129134,5
20,129160,1
20,129168,1
20,129226,1
20,129566,1
20,129602,1
20,129660,1
20,129663,1
20,129956,1
20,130000,5
20,130023,1
20,130253,1
20,130295,1
20,130353,1
20,130467,5
20,130592,1
20,130605,1
20,130727,1
20,130752,1
20,130848,1
20,130850,5
20,130853,1
20,130923,1
20,131048,1
20,131203,1
20,131254,5
20,131427,5
20,131441,1
20,131457,5
20,131569,1
20,131581,5
20,131663,1
20,131846,5
20,132175,1
20,132181,5
20,132189,1
20,132253,1
20,132378,1
20,132538,1
20,132554,1
20,132622,1
20,132692,5
20,132981,1
20,133069,5
20,133196,1
20,133451,5
20,133479,5
20,133576,5
20,133598,5
20,133706,1
20,133847,1
20,133874,5
20,133922,1
20,133965,1
20,134131,1
20,134149,1
20,134183,5
20,134193,1
20,134257,5
20,134290,1
20,134298,1
20,134456,1
20,134460,1
20,134662,1
20,134687,1
20,134690,5
20,134805,5
20,134811,1
20,134835,1
20,134871,1
20,135127,5
20,135170,5
20,135231,5
20,135241,1
20,135513,1
20,135745,1
20,135908,5
20,136022,5
20,136081,1
20,136227,5
